file_path,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,label
E:/distressdetection/dataset\Actor_21\03-01-08-02-02-01-21.wav,-561.73816,63.771156,-8.193513,10.717543,1.528304,11.123491,-9.027409,-1.6191399,-2.9386923,-9.928778,-9.759049,1.4796625,-0.9393978,0
E:/distressdetection/dataset\Actor_21\03-01-08-02-02-02-21.wav,-540.8637,61.330112,-9.318194,14.311653,0.7002955,10.04251,-8.720128,-2.2538874,-3.2646363,-8.769154,-9.339117,-0.43305582,-2.142784,0
E:/distressdetection/dataset\Actor_22\03-01-01-01-01-01-22.wav,-732.53143,75.36297,2.1393845,13.3207245,-5.1078787,13.785239,-8.48776,2.100258,-4.250009,-6.3844476,-5.926776,-5.455291,1.4676827,0
E:/distressdetection/dataset\Actor_22\03-01-01-01-01-02-22.wav,-691.59784,60.5276,-1.5540609,10.381246,-4.6274877,12.683831,-8.411634,-3.2070198,-5.7260647,-7.8658857,-4.9420195,-4.412449,1.3065821,0
E:/distressdetection/dataset\Actor_22\03-01-01-01-02-01-22.wav,-712.90045,70.99918,2.518858,11.849671,-6.8973036,13.638405,-7.548912,-0.040309884,-8.7908535,-8.347915,-5.1621833,-2.6026192,1.5763351,0
E:/distressdetection/dataset\Actor_22\03-01-01-01-02-02-22.wav,-707.47736,64.67533,1.4038469,12.914077,-5.154926,14.195786,-6.8831935,3.0217376,-8.002179,-9.591667,-6.0354967,-2.3945637,1.3856719,0
E:/distressdetection/dataset\Actor_22\03-01-02-01-01-01-22.wav,-737.4777,63.482704,1.217715,18.055117,-4.027579,13.973715,-6.386613,0.75536704,-5.8698025,-4.397014,-2.7897563,-3.9118836,1.6112623,0
E:/distressdetection/dataset\Actor_22\03-01-02-01-01-02-22.wav,-708.0036,65.88851,-0.37038976,11.793811,-0.45767203,11.958793,-5.9902444,0.91911346,-5.9811587,-5.9621735,-4.486665,-3.1916833,2.6635947,0
E:/distressdetection/dataset\Actor_22\03-01-02-01-02-01-22.wav,-716.70636,64.11999,2.7329688,11.826703,-5.5638433,12.234403,-7.50099,-0.041922227,-8.776206,-5.4792895,-3.6362503,-1.7540914,0.7060549,0
E:/distressdetection/dataset\Actor_22\03-01-02-01-02-02-22.wav,-707.7187,65.4332,-0.9955202,11.735021,-3.921957,13.018924,-4.3351574,2.2775285,-8.617469,-8.3898,-4.3558326,-0.1760982,2.0800126,0
E:/distressdetection/dataset\Actor_22\03-01-02-02-01-01-22.wav,-721.00305,67.90161,-2.1373575,13.948111,-2.4564273,14.01945,-7.253265,2.3537827,-4.666154,-3.0205278,-2.5781498,-2.4751134,1.6326722,0
E:/distressdetection/dataset\Actor_22\03-01-02-02-01-02-22.wav,-717.95935,65.441284,-0.35079888,15.528087,-4.1134157,11.394579,-8.131547,0.749863,-5.6702557,-2.2617483,-2.2559555,-1.7679175,0.63047606,0
E:/distressdetection/dataset\Actor_22\03-01-02-02-02-01-22.wav,-719.9095,83.20883,-6.9376416,10.662495,-6.5920577,10.782142,-4.3704166,3.0716166,-7.4612646,-8.388378,-5.2863336,-0.88548625,1.5724115,0
E:/distressdetection/dataset\Actor_22\03-01-02-02-02-02-22.wav,-712.4379,78.73424,-5.351281,15.5613575,-4.3291936,11.40557,-7.483521,2.4171731,-8.861941,-9.116618,-5.105822,-2.1845734,0.85813963,0
E:/distressdetection/dataset\Actor_22\03-01-03-01-01-01-22.wav,-657.4267,75.486115,-3.0091534,5.7227693,-4.1241746,12.301088,-8.029491,-2.3234088,-9.062191,-8.04551,-5.837279,-3.2789395,-1.368745,0
E:/distressdetection/dataset\Actor_22\03-01-03-01-01-02-22.wav,-675.2399,67.60121,-9.946747,0.5245763,-4.6196895,10.991122,-9.973025,-4.5999374,-8.433298,-9.321521,-6.0807495,-1.3679988,-2.8858132,0
E:/distressdetection/dataset\Actor_22\03-01-03-01-02-01-22.wav,-669.3435,64.2342,-3.5708,8.069645,-7.0470433,9.945685,-9.752776,-3.2899418,-9.4472275,-8.247505,-7.2183123,-1.0544199,-1.8216927,0
E:/distressdetection/dataset\Actor_22\03-01-03-01-02-02-22.wav,-668.49133,64.26296,-0.35598597,7.5653296,-8.113158,12.333376,-6.9233413,-1.7123736,-8.280808,-7.4387527,-5.0743833,-1.73135,-0.07175183,0
E:/distressdetection/dataset\Actor_22\03-01-03-02-01-01-22.wav,-515.6323,52.80903,-16.172644,-4.455541,-9.112961,1.4548341,-12.021794,-9.725209,-8.826911,-9.724662,-11.245383,-2.7476108,-3.0486174,0
E:/distressdetection/dataset\Actor_22\03-01-03-02-01-02-22.wav,-528.4092,54.772232,-11.655582,-0.3999431,-8.017866,6.582648,-11.331579,-8.883737,-11.276724,-8.997385,-10.709476,-2.5752482,-3.4992914,0
E:/distressdetection/dataset\Actor_22\03-01-03-02-02-01-22.wav,-520.9778,43.122234,-7.0078516,3.7458663,-12.290803,6.514574,-11.073269,-6.3213067,-11.332597,-9.791761,-13.087937,0.057513338,-6.9546337,0
E:/distressdetection/dataset\Actor_22\03-01-03-02-02-02-22.wav,-549.9855,54.40947,-12.0822935,-1.2322559,-11.369803,8.147477,-13.138018,-7.9310627,-10.82883,-11.006539,-10.482972,0.102084786,-4.798579,0
E:/distressdetection/dataset\Actor_22\03-01-04-01-01-01-22.wav,-686.034,72.008385,-1.7786269,8.038586,-2.3965142,13.9933605,-10.5649605,-1.625542,-7.4246984,-9.350847,-5.8543916,-2.685557,0.47403604,0
E:/distressdetection/dataset\Actor_22\03-01-04-01-01-02-22.wav,-663.9523,67.68853,-4.017017,4.478194,-5.1318154,10.83828,-10.217274,-4.0679803,-8.558047,-9.53369,-6.1887865,-2.8159149,1.6515558,0
E:/distressdetection/dataset\Actor_22\03-01-04-01-02-01-22.wav,-657.06555,66.82609,-5.1743045,6.319111,-8.138712,10.800665,-8.267332,-1.1061004,-11.4363165,-13.676721,-6.1034994,-1.5237747,1.6446683,0
E:/distressdetection/dataset\Actor_22\03-01-04-01-02-02-22.wav,-652.7949,68.40272,-3.6413016,6.5583572,-8.974753,9.403122,-7.6622972,-0.93150485,-11.525381,-13.376631,-6.291733,-0.9602436,0.23800611,0
E:/distressdetection/dataset\Actor_22\03-01-04-02-01-01-22.wav,-655.1916,68.43531,-5.9697013,5.3433924,-4.3442,9.937713,-8.933983,-3.8338008,-7.1157465,-8.357255,-8.412021,-3.155955,-0.013610405,0
E:/distressdetection/dataset\Actor_22\03-01-04-02-01-02-22.wav,-640.1409,65.37484,-10.343263,6.9032903,-2.2617188,9.343273,-11.639935,-6.766061,-9.99123,-9.919908,-8.308743,-4.4276767,-2.3259115,0
E:/distressdetection/dataset\Actor_22\03-01-04-02-02-01-22.wav,-667.50757,65.36162,-3.9817457,10.684461,-6.9276524,11.879462,-6.069501,-3.0258222,-10.405794,-11.769835,-10.280459,-3.9566994,-1.720617,0
E:/distressdetection/dataset\Actor_22\03-01-04-02-02-02-22.wav,-643.9149,63.954067,-6.740808,12.686293,-2.2219348,11.826854,-9.092524,-3.8602579,-8.721824,-8.331462,-10.09052,-5.9484563,-2.0660036,0
E:/distressdetection/dataset\Actor_22\03-01-05-01-01-01-22.wav,-611.12714,56.88561,-0.6179599,7.318383,-3.173135,6.026652,-10.351036,-2.8509154,-7.5368323,-6.4644685,-6.9355497,-3.687237,1.648413,1
E:/distressdetection/dataset\Actor_22\03-01-05-01-01-02-22.wav,-641.10785,63.277554,0.20067525,9.337862,-4.001092,6.9380445,-10.231388,-2.8634322,-4.9236283,-5.3535247,-6.7003913,-3.5972295,1.9819199,1
E:/distressdetection/dataset\Actor_22\03-01-05-01-02-01-22.wav,-607.648,63.48603,-7.195657,7.634901,-6.7317095,6.851705,-11.061661,-2.5199246,-7.877467,-7.1210017,-7.9870934,-3.002034,2.1572416,1
E:/distressdetection/dataset\Actor_22\03-01-05-01-02-02-22.wav,-581.94073,63.4103,-6.3141413,8.758494,-6.621264,5.956945,-11.619885,-2.8373125,-6.9307914,-9.076232,-9.787544,-4.5873656,0.62121534,1
E:/distressdetection/dataset\Actor_22\03-01-05-02-01-01-22.wav,-504.8506,54.2025,-16.29148,2.8670824,-5.767332,2.8954716,-14.846722,-5.9928412,-6.894608,-9.816898,-7.671557,-1.8314409,-3.7728827,1
E:/distressdetection/dataset\Actor_22\03-01-05-02-01-02-22.wav,-522.59436,56.2544,-12.466538,1.1394625,-6.1508627,2.7410483,-12.8504925,-5.3486276,-6.651019,-8.045857,-10.657239,-2.6535344,-1.7545233,1
E:/distressdetection/dataset\Actor_22\03-01-05-02-02-01-22.wav,-463.72495,45.929325,-16.50116,4.3167334,-8.308796,2.763329,-15.303742,-4.3589277,-7.9787636,-11.918263,-12.475979,-2.7364252,-4.2703347,1
E:/distressdetection/dataset\Actor_22\03-01-05-02-02-02-22.wav,-470.35553,48.44611,-21.689028,3.126088,-10.172422,2.192826,-17.533178,-4.401631,-9.673747,-12.771454,-11.960282,-3.0003214,-2.6975641,1
E:/distressdetection/dataset\Actor_22\03-01-06-01-01-01-22.wav,-614.0897,59.551308,-13.150559,6.472168,-3.2078707,9.337105,-12.999274,-6.1124625,-10.869935,-10.334136,-7.868935,-3.1146693,-3.5767539,1
E:/distressdetection/dataset\Actor_22\03-01-06-01-01-02-22.wav,-597.0803,60.550133,-10.906252,6.468074,-3.208017,8.893175,-11.590634,-5.7145762,-8.700683,-8.697742,-8.625026,-4.0333443,-2.2698004,1
E:/distressdetection/dataset\Actor_22\03-01-06-01-02-01-22.wav,-600.66986,68.50552,-19.34777,6.7622,-5.872462,8.86267,-14.332245,-3.6741562,-12.81679,-13.80584,-5.9627843,-2.8895168,-3.1660361,1
E:/distressdetection/dataset\Actor_22\03-01-06-01-02-02-22.wav,-598.94604,60.45143,-11.588419,4.6506557,-6.5466704,8.317213,-11.244817,-7.0548778,-10.107211,-12.085669,-6.9419312,-1.2387469,-1.5481588,1
E:/distressdetection/dataset\Actor_22\03-01-06-02-01-01-22.wav,-529.67175,50.0381,-23.27859,1.3075831,-10.355022,-1.2888885,-12.902333,-11.063308,-11.848652,-9.885729,-10.412309,-2.9315248,-6.4587045,1
E:/distressdetection/dataset\Actor_22\03-01-06-02-01-02-22.wav,-512.77686,45.48068,-22.15804,1.9938719,-7.982537,0.46701577,-12.175795,-9.717515,-10.736132,-11.358449,-8.710515,-3.7157018,-7.639883,1
E:/distressdetection/dataset\Actor_22\03-01-06-02-02-01-22.wav,-508.10986,43.27804,-23.512302,1.2742159,-8.741226,3.1375208,-15.823981,-11.990866,-14.124409,-10.971456,-10.921464,-2.6535356,-8.994878,1
E:/distressdetection/dataset\Actor_22\03-01-06-02-02-02-22.wav,-501.75925,42.498474,-26.166346,0.6102201,-10.696171,0.9299022,-14.719832,-12.425635,-12.321523,-10.894655,-11.4296255,-2.6313689,-8.17205,1
E:/distressdetection/dataset\Actor_22\03-01-07-01-01-01-22.wav,-617.91345,66.418,-7.78292,2.8342872,-3.138759,4.94312,-10.491163,-3.8088155,-7.7752295,-5.8006735,-6.8477936,-4.440099,0.62893337,0
E:/distressdetection/dataset\Actor_22\03-01-07-01-01-02-22.wav,-635.91675,74.33157,-5.8530326,0.7292374,-4.5874662,7.4948416,-11.306568,-3.9211223,-8.528216,-4.2737455,-8.461239,-6.814007,3.5441568,0
E:/distressdetection/dataset\Actor_22\03-01-07-01-02-01-22.wav,-636.91455,70.65381,-7.140786,7.3459425,-6.271423,9.468734,-9.165858,-6.2019577,-9.507634,-5.805247,-6.6623554,-3.3162737,1.410059,0
E:/distressdetection/dataset\Actor_22\03-01-07-01-02-02-22.wav,-626.6795,73.2115,-7.5356474,4.671875,-4.0299506,9.965465,-9.927782,-2.81077,-9.616851,-8.614126,-7.4873934,-1.5467428,2.954441,0
E:/distressdetection/dataset\Actor_22\03-01-07-02-01-01-22.wav,-569.3465,58.75267,-11.3478565,0.8127066,-3.7441366,5.309487,-12.60663,-4.661411,-12.887651,-4.7756567,-7.0921354,-2.5594077,1.7311239,0
E:/distressdetection/dataset\Actor_22\03-01-07-02-01-02-22.wav,-595.35645,62.38044,-4.747577,6.5341988,-6.355627,2.7572303,-10.83593,-5.057255,-8.777452,-2.069309,-8.7326975,-5.2911115,3.413724,0
E:/distressdetection/dataset\Actor_22\03-01-07-02-02-01-22.wav,-608.07104,59.771233,-10.424177,6.853666,-4.324524,6.2712154,-11.632592,-5.3456264,-12.503009,-2.58718,-9.0072,-0.76444864,-2.1074765,0
E:/distressdetection/dataset\Actor_22\03-01-07-02-02-02-22.wav,-569.7141,62.4936,-10.591215,7.0797067,-3.1973524,6.002057,-15.218988,-6.7225866,-11.470918,-5.7986073,-9.3036375,-4.0729327,0.6508643,0
E:/distressdetection/dataset\Actor_22\03-01-08-01-01-01-22.wav,-627.8736,63.898327,-3.4075758,-0.13410325,-7.70957,6.313606,-11.146294,-3.716662,-8.31882,-4.928344,-8.778995,-2.282259,0.58208364,0
E:/distressdetection/dataset\Actor_22\03-01-08-01-01-02-22.wav,-602.3053,61.9714,-9.374262,0.07773893,-7.9333234,3.2238536,-12.568552,-6.563224,-9.380169,-7.5208745,-9.826356,-3.3657813,-2.1146266,0
E:/distressdetection/dataset\Actor_22\03-01-08-01-02-01-22.wav,-610.26965,63.18972,-7.2045627,1.6238551,-8.695817,3.744737,-8.529583,-4.5643034,-10.513488,-10.463063,-9.3525915,-1.661852,-0.31131312,0
E:/distressdetection/dataset\Actor_22\03-01-08-01-02-02-22.wav,-581.7609,58.26166,-11.072683,1.7984574,-8.729754,4.531601,-8.830036,-6.1777606,-10.69099,-11.616668,-10.5209465,-0.89347035,-0.82437956,0
E:/distressdetection/dataset\Actor_22\03-01-08-02-01-01-22.wav,-594.22046,57.664925,-10.952656,2.4996712,-11.504056,3.8562875,-11.379861,-6.312739,-8.993091,-8.512723,-10.903525,-0.3830138,-1.2627281,0
E:/distressdetection/dataset\Actor_22\03-01-08-02-01-02-22.wav,-544.3078,58.244904,-13.065475,0.19849476,-7.1868587,2.8590126,-11.077775,-6.3569074,-8.411236,-8.726477,-8.579871,0.060249045,-1.9622549,0
E:/distressdetection/dataset\Actor_22\03-01-08-02-02-01-22.wav,-523.75665,42.929535,-9.608952,1.7667596,-13.816484,1.6879214,-10.068637,-8.546539,-11.064612,-9.346706,-12.807373,-1.8335053,-2.121323,0
E:/distressdetection/dataset\Actor_22\03-01-08-02-02-02-22.wav,-560.18646,44.504402,-14.639299,2.2514915,-11.03119,5.3468065,-10.163466,-6.5531926,-9.599661,-7.1183057,-10.148723,-0.85546285,-2.5813625,0
E:/distressdetection/dataset\Actor_23\03-01-01-01-01-01-23.wav,-677.04517,79.1009,1.4322944,8.173247,3.9377906,18.123615,-9.026321,1.2000734,-3.7304273,-2.6145797,-7.2290792,-4.8144603,1.1606925,0
E:/distressdetection/dataset\Actor_23\03-01-01-01-01-02-23.wav,-654.7453,77.3387,1.8005472,6.3811746,6.2309127,20.27821,-8.4755,3.129455,0.42228782,-1.6587836,-5.9624143,-3.039535,2.8467267,0
E:/distressdetection/dataset\Actor_23\03-01-01-01-02-01-23.wav,-647.62885,70.053185,-2.6149004,5.3701506,2.004189,17.809736,-11.133022,0.9463768,-1.48364,-4.695195,-7.283162,-4.7383213,0.6157171,0
E:/distressdetection/dataset\Actor_23\03-01-01-01-02-02-23.wav,-645.6034,73.77888,2.402237,6.2687244,3.280682,18.80483,-9.786632,1.143568,-2.1509602,-4.670906,-7.3264365,-3.192632,0.20119272,0
E:/distressdetection/dataset\Actor_23\03-01-02-01-01-01-23.wav,-708.9373,70.33675,9.489161,11.9947195,4.6041145,16.881027,-4.7306805,4.9154396,-0.3991516,-0.4924903,-2.7941053,-1.9774806,1.5170999,0
E:/distressdetection/dataset\Actor_23\03-01-02-01-01-02-23.wav,-731.4882,70.913635,6.4894395,12.725702,3.7193983,17.03768,-4.4894657,4.3252664,-4.0683894,-0.7821839,-3.9224386,-3.269229,1.7539625,0
E:/distressdetection/dataset\Actor_23\03-01-02-01-02-01-23.wav,-689.0563,66.56982,3.8199282,9.127965,3.102357,12.966516,-6.170267,2.567295,-2.9062755,-2.3220894,-5.0395217,-2.6491957,1.3230158,0
E:/distressdetection/dataset\Actor_23\03-01-02-01-02-02-23.wav,-689.4704,68.112495,3.9997873,11.038073,3.3084555,15.108302,-6.33133,2.4983034,-2.481705,-1.6703192,-5.5046477,-2.0315645,0.7440556,0
E:/distressdetection/dataset\Actor_23\03-01-02-02-01-01-23.wav,-692.9809,79.81773,5.412728,12.926897,1.7429109,16.889456,-4.7468905,2.7362673,-5.111893,-1.0767814,-4.3519726,-4.289858,2.8531072,0
E:/distressdetection/dataset\Actor_23\03-01-02-02-01-02-23.wav,-718.0039,78.10556,9.262426,11.199741,2.5758672,17.552452,-3.2829568,4.1211996,-5.212217,-1.1030326,-4.0964994,-3.1261458,2.715658,0
E:/distressdetection/dataset\Actor_23\03-01-02-02-02-01-23.wav,-697.77386,68.53853,4.832445,10.410114,4.3951173,17.31711,-4.447251,2.9424202,-5.050226,-2.9642413,-5.217464,-1.4866203,1.742845,0
E:/distressdetection/dataset\Actor_23\03-01-02-02-02-02-23.wav,-680.0596,73.784744,3.9221644,10.9569,3.0688221,16.663364,-4.471182,3.7051542,-3.7726846,-2.55227,-5.7066994,-2.5176558,3.3621979,0
E:/distressdetection/dataset\Actor_23\03-01-03-01-01-01-23.wav,-665.17145,65.07049,-6.941336,6.542368,-1.9405802,12.119534,-9.150192,-1.6255175,-4.449723,-7.332825,-6.9510236,-5.7628884,-0.30685005,0
E:/distressdetection/dataset\Actor_23\03-01-03-01-01-02-23.wav,-607.1208,60.785297,-6.9628844,6.192261,-2.8565805,10.60237,-7.5637245,-2.126404,-3.3801727,-6.684198,-6.425765,-4.0001783,-0.8403475,0
E:/distressdetection/dataset\Actor_23\03-01-03-01-02-01-23.wav,-641.147,61.855583,-7.089036,8.129784,-2.1509445,12.743759,-8.434305,-1.4781258,-5.0681496,-7.90619,-7.618857,-4.2217355,-0.12286929,0
E:/distressdetection/dataset\Actor_23\03-01-03-01-02-02-23.wav,-633.64557,60.97282,-5.92939,11.021031,-1.3557146,12.647052,-7.3447943,-1.658555,-2.877238,-6.864091,-7.992746,-2.8469512,-0.43865588,0
E:/distressdetection/dataset\Actor_23\03-01-03-02-01-01-23.wav,-541.4354,49.822803,-13.8180895,4.263922,-7.26527,4.800775,-8.767632,-4.913115,-5.302763,-5.9541945,-8.215941,-5.1957874,-2.4077952,0
E:/distressdetection/dataset\Actor_23\03-01-03-02-01-02-23.wav,-536.25433,51.13552,-14.947182,3.0154195,-7.375435,3.6298144,-8.746076,-6.0181775,-5.648378,-6.3179774,-7.5033636,-6.3715034,-3.2297573,0
E:/distressdetection/dataset\Actor_23\03-01-03-02-02-01-23.wav,-538.31866,50.505936,-12.359847,4.5823774,-8.39855,4.2485843,-9.695197,-6.7573524,-4.2752566,-6.1744523,-10.10078,-5.0132184,-1.072822,0
E:/distressdetection/dataset\Actor_23\03-01-03-02-02-02-23.wav,-564.21185,54.75471,-12.062169,5.610564,-5.497679,5.01145,-10.285004,-4.8916097,-3.626669,-6.795848,-10.048922,-4.9156213,-0.5455475,0
E:/distressdetection/dataset\Actor_23\03-01-04-01-01-01-23.wav,-728.7215,76.7157,4.762967,7.089334,3.5924983,18.624578,-5.2319407,4.646223,-5.2853327,-1.9440619,-6.6505537,-4.117722,-0.6576798,0
E:/distressdetection/dataset\Actor_23\03-01-04-01-01-02-23.wav,-714.5328,77.48759,5.394832,9.028925,5.506476,16.064686,-3.6785414,4.356304,-3.317283,-2.5442047,-4.7156467,-3.3625941,-0.40295377,0
E:/distressdetection/dataset\Actor_23\03-01-04-01-02-01-23.wav,-663.7986,58.735943,2.5486655,12.59666,2.0394855,14.095371,-4.7234783,6.5558004,-5.3089967,-1.9153857,-4.362089,-4.3055196,0.94517606,0
E:/distressdetection/dataset\Actor_23\03-01-04-01-02-02-23.wav,-676.43854,66.30844,1.1813395,14.0112915,2.4163733,16.886127,-6.418675,8.651376,-6.592748,-0.36855105,-4.677448,-3.2389839,-0.30279657,0
E:/distressdetection/dataset\Actor_23\03-01-04-02-01-01-23.wav,-603.57245,65.23966,2.0636098,8.543237,2.7293727,16.630287,-7.243426,4.377881,-12.744414,-3.8833902,-9.102304,-4.9875426,-2.1033168,0
E:/distressdetection/dataset\Actor_23\03-01-04-02-01-02-23.wav,-640.36694,62.747467,-0.47407407,2.2895854,2.021175,14.295498,-5.957285,4.0157475,-10.036424,-4.0893426,-5.27281,-3.0911832,-1.3097796,0
E:/distressdetection/dataset\Actor_23\03-01-04-02-02-01-23.wav,-675.0315,52.24761,8.415637,10.00764,-2.1110632,14.378488,-6.0664787,5.6917124,-9.356187,-1.9020826,-8.627139,-3.136239,-1.1369836,0
E:/distressdetection/dataset\Actor_23\03-01-04-02-02-02-23.wav,-632.1876,77.305565,3.403888,6.771904,4.377016,19.353882,-4.3061857,6.9556723,-9.933166,-6.795137,-2.4261832,0.3869795,-0.14858134,0
E:/distressdetection/dataset\Actor_23\03-01-05-01-01-01-23.wav,-579.2218,57.379814,-8.834136,4.196415,-2.5994773,5.964382,-8.060396,-1.6461444,-3.0360227,-5.1688976,-8.695699,-4.9638166,-1.7977077,1
E:/distressdetection/dataset\Actor_23\03-01-05-01-01-02-23.wav,-565.2382,57.86759,-9.377354,5.624587,-1.7902155,6.90893,-8.152637,-2.2045722,-4.0876956,-4.398131,-8.646201,-5.2639256,-0.97252584,1
E:/distressdetection/dataset\Actor_23\03-01-05-01-02-01-23.wav,-577.51447,57.638367,-8.456705,6.1247883,-3.2681081,8.704621,-8.484184,-1.1842914,-2.4678826,-5.090221,-6.54236,-4.719343,-2.045787,1
E:/distressdetection/dataset\Actor_23\03-01-05-01-02-02-23.wav,-585.5654,57.176655,-10.791227,7.121607,-4.1038613,6.6965027,-9.61199,-2.935678,-4.257118,-3.217832,-9.1844425,-6.5393314,-0.8597881,1
E:/distressdetection/dataset\Actor_23\03-01-05-02-01-01-23.wav,-455.9852,48.067677,-15.950625,1.5354617,-5.5810804,-0.84853995,-8.292865,-4.907851,-4.379014,-4.583829,-7.2421722,-6.699576,-4.1488223,1
E:/distressdetection/dataset\Actor_23\03-01-05-02-01-02-23.wav,-462.31448,46.1901,-15.609308,-1.256444,-5.659151,-0.085534364,-9.750613,-3.6658523,-4.6872315,-5.173486,-7.467847,-5.4185653,-4.8708034,1
E:/distressdetection/dataset\Actor_23\03-01-05-02-02-01-23.wav,-422.647,38.85035,-16.750536,-1.0205783,-6.9374704,-0.10928164,-7.619318,-3.3435533,-5.6982026,-6.035234,-5.190815,-5.706592,-4.005762,1
E:/distressdetection/dataset\Actor_23\03-01-05-02-02-02-23.wav,-435.31158,39.68834,-14.45683,0.49358913,-5.954214,0.22282648,-9.221676,-4.3346252,-4.404653,-6.089862,-7.3025794,-6.8995967,-3.3216813,1
E:/distressdetection/dataset\Actor_23\03-01-06-01-01-01-23.wav,-628.7224,63.698135,0.15218729,8.789053,1.6801981,14.548738,-6.880486,2.720422,-4.832859,-5.9471436,-5.9069605,-2.8552217,0.049405076,1
E:/distressdetection/dataset\Actor_23\03-01-06-01-01-02-23.wav,-709.5105,64.930244,3.0776331,7.8256097,2.706293,14.646838,-5.1508937,5.269447,-4.295296,-1.6223063,-7.028102,-2.709813,2.176211,1
E:/distressdetection/dataset\Actor_23\03-01-06-01-02-01-23.wav,-659.7563,54.014687,-1.5458177,7.9527884,2.4214253,11.948643,-4.3575625,1.9783176,-4.502141,-4.1818867,-5.5476284,-4.0758495,1.3124944,1
E:/distressdetection/dataset\Actor_23\03-01-06-01-02-02-23.wav,-682.84906,56.569984,-1.5616933,7.8841505,1.0476575,11.521948,-5.4547896,2.4401724,-5.4050713,-4.6140018,-5.9381275,-4.0533714,-0.8181749,1
E:/distressdetection/dataset\Actor_23\03-01-06-02-01-01-23.wav,-569.6125,67.45983,-9.903627,4.292151,1.6624042,12.111913,-11.240512,-5.411945,-7.782959,-9.55167,-8.377112,-4.843147,-0.5747225,1
E:/distressdetection/dataset\Actor_23\03-01-06-02-01-02-23.wav,-588.30444,66.55261,-6.7700024,7.0381284,-0.51540333,11.231015,-10.62762,-1.4943304,-7.134598,-9.173728,-6.9665384,-6.0304694,-2.0393913,1
E:/distressdetection/dataset\Actor_23\03-01-06-02-02-01-23.wav,-538.9804,58.07244,-13.123163,5.1794643,-3.913746,10.765169,-11.142844,-3.485819,-7.5119243,-6.6292934,-8.047452,-4.9638176,-0.7870625,1
E:/distressdetection/dataset\Actor_23\03-01-06-02-02-02-23.wav,-563.7197,76.45018,-11.383374,4.065526,-3.3722982,12.995871,-7.816029,-0.4318094,-10.562568,-10.679483,-11.414133,-4.7656755,-0.9981068,1
